Muslims are not inclined in working and for this fact they are unemployed.;1;;Negativ;;;;;;;Weak;;;;;;;;;;Vice;Ovrst;;;;Econ@;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Know;;;;;;;;;;;;;;;;;;;Space;;;;;;;;;;;Negate;;;;SV;;IndAdj;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;WltOth;WltTot;;;;;;;;;;;EnlOth;EnlTot;;;;;;;;;;;;;;;;SureLw;;NotLw;;
The vast majority of Muslims are unemployed and refuse to work.;1;;Negativ;;;Ngtv;Hostile;Strong;Power;Weak;;Active;;;;;;;;Vice;Ovrst;;;;Econ@;;ECON;;;;;POLIT;;;COLL;Work;;;;;;;;HU;;;;;;;;;;;;;;;;;;;;;;;Means;;;;;;;;;;;;;;;;;;;;;;;;Solve;;;;Quan;;;;;;;;;;DIM;;;;;;;;;;;IAV;DAV;SV;;IndAdj;;;;;;;;;;;PowOth;PowTot;;;;;;;;;;;;;;;;;;WltOth;WltTot;;;;;;;EnlGain;;;;;EnlTot;;;SklOth;SklTOT;;;;;;;;;;;;;;NotLw;TimeSpc;
Almost all Muslims deliberately decide not to work.;1;;;;;;;Strong;;;;Active;;;;;;;;;Ovrst;Undrst;;;;;ECON;;;;;;;;;Work;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Means;;;;;;;;;;;;;;;;;;;;;;;;Solve;;;;Quan;;;;;;;;;;;;;;;;;;;Negate;;IAV;DAV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;EnlGain;;;;EnlOth;EnlTot;;;SklOth;SklTOT;;;;;;;;;;;;SureLw;If;NotLw;;
Muslims are not inclined in working and for this fact they are unemployed.;1;;Negativ;;;;;;;Weak;;;;;;;;;;Vice;Ovrst;;;;Econ@;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Know;;;;;;;;;;;;;;;;;;;Space;;;;;;;;;;;Negate;;;;SV;;IndAdj;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;WltOth;WltTot;;;;;;;;;;;EnlOth;EnlTot;;;;;;;;;;;;;;;;SureLw;;NotLw;;
The vast majority of Muslims are unemployed and refuse to work.;1;;Negativ;;;Ngtv;Hostile;Strong;Power;Weak;;Active;;;;;;;;Vice;Ovrst;;;;Econ@;;ECON;;;;;POLIT;;;COLL;Work;;;;;;;;HU;;;;;;;;;;;;;;;;;;;;;;;Means;;;;;;;;;;;;;;;;;;;;;;;;Solve;;;;Quan;;;;;;;;;;DIM;;;;;;;;;;;IAV;DAV;SV;;IndAdj;;;;;;;;;;;PowOth;PowTot;;;;;;;;;;;;;;;;;;WltOth;WltTot;;;;;;;EnlGain;;;;;EnlTot;;;SklOth;SklTOT;;;;;;;;;;;;;;NotLw;TimeSpc;
Almost all Muslims deliberately decide not to work.;1;;;;;;;Strong;;;;Active;;;;;;;;;Ovrst;Undrst;;;;;ECON;;;;;;;;;Work;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Means;;;;;;;;;;;;;;;;;;;;;;;;Solve;;;;Quan;;;;;;;;;;;;;;;;;;;Negate;;IAV;DAV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;EnlGain;;;;EnlOth;EnlTot;;;SklOth;SklTOT;;;;;;;;;;;;SureLw;If;NotLw;;
Muslims are not inclined in working and for this fact they are unemployed.;1;;Negativ;;;;;;;Weak;;;;;;;;;;Vice;Ovrst;;;;Econ@;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Know;;;;;;;;;;;;;;;;;;;Space;;;;;;;;;;;Negate;;;;SV;;IndAdj;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;WltOth;WltTot;;;;;;;;;;;EnlOth;EnlTot;;;;;;;;;;;;;;;;SureLw;;NotLw;;
The vast majority of Muslims are unemployed and refuse to work.;1;;Negativ;;;Ngtv;Hostile;Strong;Power;Weak;;Active;;;;;;;;Vice;Ovrst;;;;Econ@;;ECON;;;;;POLIT;;;COLL;Work;;;;;;;;HU;;;;;;;;;;;;;;;;;;;;;;;Means;;;;;;;;;;;;;;;;;;;;;;;;Solve;;;;Quan;;;;;;;;;;DIM;;;;;;;;;;;IAV;DAV;SV;;IndAdj;;;;;;;;;;;PowOth;PowTot;;;;;;;;;;;;;;;;;;WltOth;WltTot;;;;;;;EnlGain;;;;;EnlTot;;;SklOth;SklTOT;;;;;;;;;;;;;;NotLw;TimeSpc;
Almost all Muslims deliberately decide not to work.;1;;;;;;;Strong;;;;Active;;;;;;;;;Ovrst;Undrst;;;;;ECON;;;;;;;;;Work;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Means;;;;;;;;;;;;;;;;;;;;;;;;Solve;;;;Quan;;;;;;;;;;;;;;;;;;;Negate;;IAV;DAV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;EnlGain;;;;EnlOth;EnlTot;;;SklOth;SklTOT;;;;;;;;;;;;SureLw;If;NotLw;;
Muslims are not inclined in working and for this fact they are unemployed.;1;;Negativ;;;;;;;Weak;;;;;;;;;;Vice;Ovrst;;;;Econ@;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Know;;;;;;;;;;;;;;;;;;;Space;;;;;;;;;;;Negate;;;;SV;;IndAdj;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;WltOth;WltTot;;;;;;;;;;;EnlOth;EnlTot;;;;;;;;;;;;;;;;SureLw;;NotLw;;
The vast majority of Muslims are unemployed and refuse to work.;1;;Negativ;;;Ngtv;Hostile;Strong;Power;Weak;;Active;;;;;;;;Vice;Ovrst;;;;Econ@;;ECON;;;;;POLIT;;;COLL;Work;;;;;;;;HU;;;;;;;;;;;;;;;;;;;;;;;Means;;;;;;;;;;;;;;;;;;;;;;;;Solve;;;;Quan;;;;;;;;;;DIM;;;;;;;;;;;IAV;DAV;SV;;IndAdj;;;;;;;;;;;PowOth;PowTot;;;;;;;;;;;;;;;;;;WltOth;WltTot;;;;;;;EnlGain;;;;;EnlTot;;;SklOth;SklTOT;;;;;;;;;;;;;;NotLw;TimeSpc;
Almost all Muslims deliberately decide not to work.;1;;;;;;;Strong;;;;Active;;;;;;;;;Ovrst;Undrst;;;;;ECON;;;;;;;;;Work;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Means;;;;;;;;;;;;;;;;;;;;;;;;Solve;;;;Quan;;;;;;;;;;;;;;;;;;;Negate;;IAV;DAV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;EnlGain;;;;EnlOth;EnlTot;;;SklOth;SklTOT;;;;;;;;;;;;SureLw;If;NotLw;;
Muslims are not inclined in working and for this fact they are unemployed.;1;;Negativ;;;;;;;Weak;;;;;;;;;;Vice;Ovrst;;;;Econ@;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Know;;;;;;;;;;;;;;;;;;;Space;;;;;;;;;;;Negate;;;;SV;;IndAdj;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;WltOth;WltTot;;;;;;;;;;;EnlOth;EnlTot;;;;;;;;;;;;;;;;SureLw;;NotLw;;
The vast majority of Muslims are unemployed and refuse to work.;1;;Negativ;;;Ngtv;Hostile;Strong;Power;Weak;;Active;;;;;;;;Vice;Ovrst;;;;Econ@;;ECON;;;;;POLIT;;;COLL;Work;;;;;;;;HU;;;;;;;;;;;;;;;;;;;;;;;Means;;;;;;;;;;;;;;;;;;;;;;;;Solve;;;;Quan;;;;;;;;;;DIM;;;;;;;;;;;IAV;DAV;SV;;IndAdj;;;;;;;;;;;PowOth;PowTot;;;;;;;;;;;;;;;;;;WltOth;WltTot;;;;;;;EnlGain;;;;;EnlTot;;;SklOth;SklTOT;;;;;;;;;;;;;;NotLw;TimeSpc;
Almost all Muslims deliberately decide not to work.;1;;;;;;;Strong;;;;Active;;;;;;;;;Ovrst;Undrst;;;;;ECON;;;;;;;;;Work;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Means;;;;;;;;;;;;;;;;;;;;;;;;Solve;;;;Quan;;;;;;;;;;;;;;;;;;;Negate;;IAV;DAV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;EnlGain;;;;EnlOth;EnlTot;;;SklOth;SklTOT;;;;;;;;;;;;SureLw;If;NotLw;;
Muslims are not inclined in working and for this fact they are unemployed.;1;;Negativ;;;;;;;Weak;;;;;;;;;;Vice;Ovrst;;;;Econ@;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Know;;;;;;;;;;;;;;;;;;;Space;;;;;;;;;;;Negate;;;;SV;;IndAdj;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;WltOth;WltTot;;;;;;;;;;;EnlOth;EnlTot;;;;;;;;;;;;;;;;SureLw;;NotLw;;
The vast majority of Muslims are unemployed and refuse to work.;1;;Negativ;;;Ngtv;Hostile;Strong;Power;Weak;;Active;;;;;;;;Vice;Ovrst;;;;Econ@;;ECON;;;;;POLIT;;;COLL;Work;;;;;;;;HU;;;;;;;;;;;;;;;;;;;;;;;Means;;;;;;;;;;;;;;;;;;;;;;;;Solve;;;;Quan;;;;;;;;;;DIM;;;;;;;;;;;IAV;DAV;SV;;IndAdj;;;;;;;;;;;PowOth;PowTot;;;;;;;;;;;;;;;;;;WltOth;WltTot;;;;;;;EnlGain;;;;;EnlTot;;;SklOth;SklTOT;;;;;;;;;;;;;;NotLw;TimeSpc;
Almost all Muslims deliberately decide not to work.;1;;;;;;;Strong;;;;Active;;;;;;;;;Ovrst;Undrst;;;;;ECON;;;;;;;;;Work;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Means;;;;;;;;;;;;;;;;;;;;;;;;Solve;;;;Quan;;;;;;;;;;;;;;;;;;;Negate;;IAV;DAV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;EnlGain;;;;EnlOth;EnlTot;;;SklOth;SklTOT;;;;;;;;;;;;SureLw;If;NotLw;;
Muslims are not inclined in working and for this fact they are unemployed.;1;;Negativ;;;;;;;Weak;;;;;;;;;;Vice;Ovrst;;;;Econ@;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Know;;;;;;;;;;;;;;;;;;;Space;;;;;;;;;;;Negate;;;;SV;;IndAdj;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;WltOth;WltTot;;;;;;;;;;;EnlOth;EnlTot;;;;;;;;;;;;;;;;SureLw;;NotLw;;
The vast majority of Muslims are unemployed and refuse to work.;1;;Negativ;;;Ngtv;Hostile;Strong;Power;Weak;;Active;;;;;;;;Vice;Ovrst;;;;Econ@;;ECON;;;;;POLIT;;;COLL;Work;;;;;;;;HU;;;;;;;;;;;;;;;;;;;;;;;Means;;;;;;;;;;;;;;;;;;;;;;;;Solve;;;;Quan;;;;;;;;;;DIM;;;;;;;;;;;IAV;DAV;SV;;IndAdj;;;;;;;;;;;PowOth;PowTot;;;;;;;;;;;;;;;;;;WltOth;WltTot;;;;;;;EnlGain;;;;;EnlTot;;;SklOth;SklTOT;;;;;;;;;;;;;;NotLw;TimeSpc;
Almost all Muslims deliberately decide not to work.;1;;;;;;;Strong;;;;Active;;;;;;;;;Ovrst;Undrst;;;;;ECON;;;;;;;;;Work;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Means;;;;;;;;;;;;;;;;;;;;;;;;Solve;;;;Quan;;;;;;;;;;;;;;;;;;;Negate;;IAV;DAV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;EnlGain;;;;EnlOth;EnlTot;;;SklOth;SklTOT;;;;;;;;;;;;SureLw;If;NotLw;;
Muslims are not inclined in working and for this fact they are unemployed.;1;;Negativ;;;;;;;Weak;;;;;;;;;;Vice;Ovrst;;;;Econ@;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Know;;;;;;;;;;;;;;;;;;;Space;;;;;;;;;;;Negate;;;;SV;;IndAdj;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;WltOth;WltTot;;;;;;;;;;;EnlOth;EnlTot;;;;;;;;;;;;;;;;SureLw;;NotLw;;
The vast majority of Muslims are unemployed and refuse to work.;1;;Negativ;;;Ngtv;Hostile;Strong;Power;Weak;;Active;;;;;;;;Vice;Ovrst;;;;Econ@;;ECON;;;;;POLIT;;;COLL;Work;;;;;;;;HU;;;;;;;;;;;;;;;;;;;;;;;Means;;;;;;;;;;;;;;;;;;;;;;;;Solve;;;;Quan;;;;;;;;;;DIM;;;;;;;;;;;IAV;DAV;SV;;IndAdj;;;;;;;;;;;PowOth;PowTot;;;;;;;;;;;;;;;;;;WltOth;WltTot;;;;;;;EnlGain;;;;;EnlTot;;;SklOth;SklTOT;;;;;;;;;;;;;;NotLw;TimeSpc;
Almost all Muslims deliberately decide not to work.;1;;;;;;;Strong;;;;Active;;;;;;;;;Ovrst;Undrst;;;;;ECON;;;;;;;;;Work;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Means;;;;;;;;;;;;;;;;;;;;;;;;Solve;;;;Quan;;;;;;;;;;;;;;;;;;;Negate;;IAV;DAV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;EnlGain;;;;EnlOth;EnlTot;;;SklOth;SklTOT;;;;;;;;;;;;SureLw;If;NotLw;;
Muslims are not inclined in working and for this fact they are unemployed.;1;;Negativ;;;;;;;Weak;;;;;;;;;;Vice;Ovrst;;;;Econ@;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Know;;;;;;;;;;;;;;;;;;;Space;;;;;;;;;;;Negate;;;;SV;;IndAdj;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;WltOth;WltTot;;;;;;;;;;;EnlOth;EnlTot;;;;;;;;;;;;;;;;SureLw;;NotLw;;
How can we fight anti-Semitism when city ghettos of Birmingham, Bradford, etc. Are full of anti-Semitic Pakistani muslims? Labour is lost to the mix of Radical Islam/middle class.;1;;Negativ;;;Ngtv;Hostile;Strong;;Weak;;Active;Passive;;;;;EMOT;;Vice;Ovrst;;;;;;ECON;;;Milit;Polit@;POLIT;;;COLL;;Ritual;SocRel;;;;;;HU;;PLACE;;Region;;;;;Object;Tool;;;;;;;;;;;;;;;;Fail;;;;;;Finish;;;;Fetch;;;;;;;;;;;;Abs@;ABS;Quality;Quan;;;;;;Time@;;;;;Rel;;;Our;;;;;;;IAV;DAV;SV;;;;PowLoss;;;PowCon;;;;;;;PowTot;;;;;;;;;RspOth;RspTot;;;;;;;;;;;WlbLoss;;;;WlbTot;;;;;;;;;;;;TrnLoss;TranLw;;;ArenaLw;;;;;;;;;TimeSpc;
Anti-semitism cannot be eradicated: our country is full of anti-semitic muslims. All our work is useless there are too many Islamics!;1;;Negativ;;Affil;Ngtv;;Strong;;Weak;;Active;;;;;;;;Vice;Ovrst;Undrst;;;;;ECON;;;;Polit@;POLIT;;;COLL;Work;;;;;;;;HU;;PLACE;Social;Region;;;;;;;;;;;;;;;;;;;Means;;;;;;;;;;;;;;;;;;;;;;;EVAL;Solve;;;;Quan;;;;;;;;Space;;;;;;Our;;;;;Negate;;IAV;DAV;SV;;;;;;PowAren;;;;;;;;PowTot;;;;;;;;;RspOth;RspTot;;;;;;;;;;;;;;;;EnlGain;;;;;EnlTot;;;SklOth;SklTOT;;;;;;ArenaLw;;;;NegAff;;SureLw;;NotLw;TimeSpc;
The Pakistani Muslims in the ghettos of Birmingham, Bradford and other cities hate Jews and steal our jobs. They are divided into two classes: Radical Islam class and middle class.;1;;Negativ;;Affil;Ngtv;Hostile;Strong;;;;Active;Passive;;;;Arousal;EMOT;;Vice;;;;;;;ECON;;Legal;;Polit@;POLIT;;;COLL;;;SocRel;;;;;;HU;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Compare;;EVAL;;Abs@;ABS;;Quan;NUMB;;CARD;;;Time@;;Space;POS;;;;;Our;;;;;;;;DAV;SV;;;;;;;;;;;;;;;RcEthic;;;;;RcTot;;;RspOth;RspTot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PtLw;;;NegAff;;;;;TimeSpc;
How can we fight anti-Semitism when city ghettos of Birmingham, Bradford, etc. Are full of anti-Semitic Pakistani muslims? Labour is lost to the mix of Radical Islam/middle class.;1;;Negativ;;;Ngtv;Hostile;Strong;;Weak;;Active;Passive;;;;;EMOT;;Vice;Ovrst;;;;;;ECON;;;Milit;Polit@;POLIT;;;COLL;;Ritual;SocRel;;;;;;HU;;PLACE;;Region;;;;;Object;Tool;;;;;;;;;;;;;;;;Fail;;;;;;Finish;;;;Fetch;;;;;;;;;;;;Abs@;ABS;Quality;Quan;;;;;;Time@;;;;;Rel;;;Our;;;;;;;IAV;DAV;SV;;;;PowLoss;;;PowCon;;;;;;;PowTot;;;;;;;;;RspOth;RspTot;;;;;;;;;;;WlbLoss;;;;WlbTot;;;;;;;;;;;;TrnLoss;TranLw;;;ArenaLw;;;;;;;;;TimeSpc;
Anti-semitism cannot be eradicated: our country is full of anti-semitic muslims. All our work is useless there are too many Islamics!;1;;Negativ;;Affil;Ngtv;;Strong;;Weak;;Active;;;;;;;;Vice;Ovrst;Undrst;;;;;ECON;;;;Polit@;POLIT;;;COLL;Work;;;;;;;;HU;;PLACE;Social;Region;;;;;;;;;;;;;;;;;;;Means;;;;;;;;;;;;;;;;;;;;;;;EVAL;Solve;;;;Quan;;;;;;;;Space;;;;;;Our;;;;;Negate;;IAV;DAV;SV;;;;;;PowAren;;;;;;;;PowTot;;;;;;;;;RspOth;RspTot;;;;;;;;;;;;;;;;EnlGain;;;;;EnlTot;;;SklOth;SklTOT;;;;;;ArenaLw;;;;NegAff;;SureLw;;NotLw;TimeSpc;
The Pakistani Muslims in the ghettos of Birmingham, Bradford and other cities hate Jews and steal our jobs. They are divided into two classes: Radical Islam class and middle class.;1;;Negativ;;Affil;Ngtv;Hostile;Strong;;;;Active;Passive;;;;Arousal;EMOT;;Vice;;;;;;;ECON;;Legal;;Polit@;POLIT;;;COLL;;;SocRel;;;;;;HU;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Compare;;EVAL;;Abs@;ABS;;Quan;NUMB;;CARD;;;Time@;;Space;POS;;;;;Our;;;;;;;;DAV;SV;;;;;;;;;;;;;;;RcEthic;;;;;RcTot;;;RspOth;RspTot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PtLw;;;NegAff;;;;;TimeSpc;
How can we fight anti-Semitism when city ghettos of Birmingham, Bradford, etc. Are full of anti-Semitic Pakistani muslims? Labour is lost to the mix of Radical Islam/middle class.;1;;Negativ;;;Ngtv;Hostile;Strong;;Weak;;Active;Passive;;;;;EMOT;;Vice;Ovrst;;;;;;ECON;;;Milit;Polit@;POLIT;;;COLL;;Ritual;SocRel;;;;;;HU;;PLACE;;Region;;;;;Object;Tool;;;;;;;;;;;;;;;;Fail;;;;;;Finish;;;;Fetch;;;;;;;;;;;;Abs@;ABS;Quality;Quan;;;;;;Time@;;;;;Rel;;;Our;;;;;;;IAV;DAV;SV;;;;PowLoss;;;PowCon;;;;;;;PowTot;;;;;;;;;RspOth;RspTot;;;;;;;;;;;WlbLoss;;;;WlbTot;;;;;;;;;;;;TrnLoss;TranLw;;;ArenaLw;;;;;;;;;TimeSpc;
Anti-semitism cannot be eradicated: our country is full of anti-semitic muslims. All our work is useless there are too many Islamics!;1;;Negativ;;Affil;Ngtv;;Strong;;Weak;;Active;;;;;;;;Vice;Ovrst;Undrst;;;;;ECON;;;;Polit@;POLIT;;;COLL;Work;;;;;;;;HU;;PLACE;Social;Region;;;;;;;;;;;;;;;;;;;Means;;;;;;;;;;;;;;;;;;;;;;;EVAL;Solve;;;;Quan;;;;;;;;Space;;;;;;Our;;;;;Negate;;IAV;DAV;SV;;;;;;PowAren;;;;;;;;PowTot;;;;;;;;;RspOth;RspTot;;;;;;;;;;;;;;;;EnlGain;;;;;EnlTot;;;SklOth;SklTOT;;;;;;ArenaLw;;;;NegAff;;SureLw;;NotLw;TimeSpc;
The Pakistani Muslims in the ghettos of Birmingham, Bradford and other cities hate Jews and steal our jobs. They are divided into two classes: Radical Islam class and middle class.;1;;Negativ;;Affil;Ngtv;Hostile;Strong;;;;Active;Passive;;;;Arousal;EMOT;;Vice;;;;;;;ECON;;Legal;;Polit@;POLIT;;;COLL;;;SocRel;;;;;;HU;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Compare;;EVAL;;Abs@;ABS;;Quan;NUMB;;CARD;;;Time@;;Space;POS;;;;;Our;;;;;;;;DAV;SV;;;;;;;;;;;;;;;RcEthic;;;;;RcTot;;;RspOth;RspTot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PtLw;;;NegAff;;;;;TimeSpc;
How can we fight anti-Semitism when city ghettos of Birmingham, Bradford, etc. Are full of anti-Semitic Pakistani muslims? Labour is lost to the mix of Radical Islam/middle class.;1;;Negativ;;;Ngtv;Hostile;Strong;;Weak;;Active;Passive;;;;;EMOT;;Vice;Ovrst;;;;;;ECON;;;Milit;Polit@;POLIT;;;COLL;;Ritual;SocRel;;;;;;HU;;PLACE;;Region;;;;;Object;Tool;;;;;;;;;;;;;;;;Fail;;;;;;Finish;;;;Fetch;;;;;;;;;;;;Abs@;ABS;Quality;Quan;;;;;;Time@;;;;;Rel;;;Our;;;;;;;IAV;DAV;SV;;;;PowLoss;;;PowCon;;;;;;;PowTot;;;;;;;;;RspOth;RspTot;;;;;;;;;;;WlbLoss;;;;WlbTot;;;;;;;;;;;;TrnLoss;TranLw;;;ArenaLw;;;;;;;;;TimeSpc;
Anti-semitism cannot be eradicated: our country is full of anti-semitic muslims. All our work is useless there are too many Islamics!;1;;Negativ;;Affil;Ngtv;;Strong;;Weak;;Active;;;;;;;;Vice;Ovrst;Undrst;;;;;ECON;;;;Polit@;POLIT;;;COLL;Work;;;;;;;;HU;;PLACE;Social;Region;;;;;;;;;;;;;;;;;;;Means;;;;;;;;;;;;;;;;;;;;;;;EVAL;Solve;;;;Quan;;;;;;;;Space;;;;;;Our;;;;;Negate;;IAV;DAV;SV;;;;;;PowAren;;;;;;;;PowTot;;;;;;;;;RspOth;RspTot;;;;;;;;;;;;;;;;EnlGain;;;;;EnlTot;;;SklOth;SklTOT;;;;;;ArenaLw;;;;NegAff;;SureLw;;NotLw;TimeSpc;
The Pakistani Muslims in the ghettos of Birmingham, Bradford and other cities hate Jews and steal our jobs. They are divided into two classes: Radical Islam class and middle class.;1;;Negativ;;Affil;Ngtv;Hostile;Strong;;;;Active;Passive;;;;Arousal;EMOT;;Vice;;;;;;;ECON;;Legal;;Polit@;POLIT;;;COLL;;;SocRel;;;;;;HU;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Compare;;EVAL;;Abs@;ABS;;Quan;NUMB;;CARD;;;Time@;;Space;POS;;;;;Our;;;;;;;;DAV;SV;;;;;;;;;;;;;;;RcEthic;;;;;RcTot;;;RspOth;RspTot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PtLw;;;NegAff;;;;;TimeSpc;
How can we fight anti-Semitism when city ghettos of Birmingham, Bradford, etc. Are full of anti-Semitic Pakistani muslims? Labour is lost to the mix of Radical Islam/middle class.;1;;Negativ;;;Ngtv;Hostile;Strong;;Weak;;Active;Passive;;;;;EMOT;;Vice;Ovrst;;;;;;ECON;;;Milit;Polit@;POLIT;;;COLL;;Ritual;SocRel;;;;;;HU;;PLACE;;Region;;;;;Object;Tool;;;;;;;;;;;;;;;;Fail;;;;;;Finish;;;;Fetch;;;;;;;;;;;;Abs@;ABS;Quality;Quan;;;;;;Time@;;;;;Rel;;;Our;;;;;;;IAV;DAV;SV;;;;PowLoss;;;PowCon;;;;;;;PowTot;;;;;;;;;RspOth;RspTot;;;;;;;;;;;WlbLoss;;;;WlbTot;;;;;;;;;;;;TrnLoss;TranLw;;;ArenaLw;;;;;;;;;TimeSpc;
Anti-semitism cannot be eradicated: our country is full of anti-semitic muslims. All our work is useless there are too many Islamics!;1;;Negativ;;Affil;Ngtv;;Strong;;Weak;;Active;;;;;;;;Vice;Ovrst;Undrst;;;;;ECON;;;;Polit@;POLIT;;;COLL;Work;;;;;;;;HU;;PLACE;Social;Region;;;;;;;;;;;;;;;;;;;Means;;;;;;;;;;;;;;;;;;;;;;;EVAL;Solve;;;;Quan;;;;;;;;Space;;;;;;Our;;;;;Negate;;IAV;DAV;SV;;;;;;PowAren;;;;;;;;PowTot;;;;;;;;;RspOth;RspTot;;;;;;;;;;;;;;;;EnlGain;;;;;EnlTot;;;SklOth;SklTOT;;;;;;ArenaLw;;;;NegAff;;SureLw;;NotLw;TimeSpc;
The Pakistani Muslims in the ghettos of Birmingham, Bradford and other cities hate Jews and steal our jobs. They are divided into two classes: Radical Islam class and middle class.;1;;Negativ;;Affil;Ngtv;Hostile;Strong;;;;Active;Passive;;;;Arousal;EMOT;;Vice;;;;;;;ECON;;Legal;;Polit@;POLIT;;;COLL;;;SocRel;;;;;;HU;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Compare;;EVAL;;Abs@;ABS;;Quan;NUMB;;CARD;;;Time@;;Space;POS;;;;;Our;;;;;;;;DAV;SV;;;;;;;;;;;;;;;RcEthic;;;;;RcTot;;;RspOth;RspTot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PtLw;;;NegAff;;;;;TimeSpc;
British citizens can not find a job because of those Muslims being employed instead. It does not matter whether they have skills and experience or not. It is all about political correctness.;1;Positiv;Negativ;Pstv;;Ngtv;;Strong;Power;Weak;;Active;Passive;;;;;;Virtue;Vice;Ovrst;Undrst;;Doctrin;Econ@;;ECON;;;;Polit@;POLIT;;Role;;;;;;;;;;HU;;;;;;;;;;;;;;;;;;COM;;Need;Goal;;Means;;Complet;;;;;;;;;;;;;;;Know;Causal;;;;;EVAL;Solve;;ABS;;Quan;;;;;;;;Space;;;Rel;;;;;Name;;;Negate;;IAV;DAV;SV;;;;;;;;;;;;;PowOth;PowTot;RcEthic;;;;;RcTot;;;;;;;;;;;;;;;;;;;;EnlGain;;EnlEnds;;EnlOth;EnlTot;;;SklOth;SklTOT;;;;;EndsLw;;PtLw;Nation;;NegAff;;SureLw;If;NotLw;TimeSpc;
Muslims steal the work of our citizens. I do not care if they have more skills, it is not right! First we and then them!;1;Positiv;Negativ;Pstv;Affil;Ngtv;Hostile;Strong;Power;Weak;;Active;Passive;;;;Arousal;;Virtue;Vice;Ovrst;Undrst;;;;;ECON;;Legal;;;;;;;Work;;SocRel;;;;;;;;;;;;;;;;;;;;;;;;;;Need;;;Means;;;;;Begin;;;;;;;;;;;;;;;;Compare;;EVAL;Solve;Abs@;ABS;;Quan;NUMB;ORD;;;;Time@;;Space;POS;;Rel;;Self;Our;;;Yes;;Negate;Intrj;IAV;DAV;SV;;;;;;;;;;;;;;;RcEthic;;RcGain;;;RcTot;;;;;AffGain;;;AffOth;AffTot;;;;;;;;;;;EnlGain;;;;;EnlTot;;;SklOth;SklTOT;;;;;EndsLw;;;;;;;SureLw;If;NotLw;TimeSpc;
