drew? lmao;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DAV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
cogerme contra una pared ;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
holy shit someones sexting me;0;Positiv;;Pstv;;;;;;;;;;;;;;;Virtue;;;;;;;;;;;;;;Relig;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;EVAL;;;;;;;;;;;;;;;;;;Self;;;;;;;;;;;;;;;;;;;;;;;;;;RcRelig;;;;RcTot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
my friend really likes you hes a mix of black and white do you mind ;0;Positiv;Negativ;Pstv;Affil;Ngtv;Hostile;Strong;;Weak;Submit;Active;Passive;;;;Arousal;EMOT;;Vice;Ovrst;;;;Econ@;;ECON;;;;Polit@;POLIT;;Role;;Work;;SocRel;Race;;;;;HU;;PLACE;Social;;;;;;Object;Tool;;;;;;;;;;;;;;;;;NatrPro;;;;;;;;;;;;;Know;;;;;;;Solve;;;Quality;;;;;;;;;;;;Rel;COLOR;Self;;You;;;;;Intrj;IAV;DAV;SV;;;;;;;;;PowAuPt;PowPt;;;;PowTot;;;;;;;;;RspOth;RspTot;;;AffPt;;AffTot;;;;;;WlbLoss;;;;WlbTot;;;;;;;;;;;;;TranLw;;EndsLw;;;;;;;SureLw;;;;
lmao jenna;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
LOOK BITCH I AM SNEAKY OMIGOD. MAKE ME FOOD ;1;Positiv;Negativ;Pstv;Affil;Ngtv;Hostile;Strong;Power;;;Active;Passive;;;;;;;;;;;;;;;;;;;;;;;Work;;SocRel;;;;;;;;;;;;;;;Object;;Food;;;;;;ComForm;COM;;;;Try;;;Complet;;;;;;;;;;;;;;;;;;Perceiv;;;;Solve;;;;;;;;;;Time@;;;;;;;Self;;;;;;;;IAV;DAV;SV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;WlbPhys;;;WlbTot;;;;;;;;;;;;;;;;;;;;;;;;;TimeSpc;
no nigga;0;;;;;;Hostile;;;;;;;;;;;;;;;Undrst;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ComForm;COM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Quan;;;;;;;;;;;;;;;;;;No;Negate;Intrj;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NotLw;;FormLw
Would you rather go sunbathing or swim in the sea? ;0;;;;Affil;;;Strong;;;Submit;Active;;;;;;;Virtue;;Ovrst;Undrst;;;;;;Exprsv;;;;;;;;;Ritual;SocRel;;;;;;;;PLACE;;;;Aquatic;;;;;;;;;;;;;;;;Try;;Persist;;;;;Vary;;;;;;;;Travel;;;Know;;;;;;;;;;;Quan;;;;;;;;Space;;;;;;;You;;;;Negate;;IAV;DAV;SV;;;;;;;;PowCoop;;;;;;PowTot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;EndsLw;;;;;;;SureLw;;;;
swim in the seaaaa :D I'm already tan lmao;0;;;;;;;;;;;Active;;;;;;;;;;;;;;;;Exprsv;;;;;;;;;Ritual;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Travel;;;;;;;;;;;;;;;;;;;;Time@;;Space;;;;;Self;;;;;;;;;DAV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Perhaps I will next year ;0;;;;;;;;;;;;;;;;Arousal;;;;;Undrst;;;;;;;Legal;;;;;;;;;;;;;;;;;;;;;;;;Object;;;;;ComnObj;;;;;;;;;;;;;;;;;;;;;;;;;;Know;;;;;;;;;ABS;;;NUMB;ORD;;FREQ;;Time@;TIME;Space;POS;;;;Self;;;;;;;;IAV;;;;;;;;;;;;;;;PowOth;PowTot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;If;;TimeSpc;
you sent me this 3 times lmao;0;;;;;;;;;;;Active;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Fetch;;;;;;;;;;;;;;;;;;;;;;;;;;;;Self;;You;;;;;;;DAV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Lol you likely wouldn't want to see the failure that I am. My geo teacher has to redesign the lesson so I don't feel sad after the class is over lmao ;0;;Negativ;;;Ngtv;;Strong;Power;Weak;;;Passive;;Pain;;Arousal;EMOT;;Vice;Ovrst;;Academ;;;;;;;;;;;Role;COLL;;;;;;;;;HU;;;;;;;;;;;;;;;;;ComForm;COM;;Need;;;Means;;;;;;;;;Finish;;;;;;;;;Causal;;Perceiv;;;;Solve;Abs@;ABS;;Quan;;;;FREQ;;Time@;;Space;;;;;Self;;You;;;;Negate;;IAV;DAV;SV;;;;;;;;;;;;;;;;;;;;;;;RspOth;RspTot;;;;;;;;;;;;;WlbPsyc;;WlbTot;EnlGain;;;EnlPt;EnlOth;EnlTot;;;SklOth;SklTOT;;;TranLw;;EndsLw;;;;;;;SureLw;If;;TimeSpc;FormLw
ayeee your not a failure! is there other things you like to do? do those things more haha;0;Positiv;Negativ;Pstv;Affil;Ngtv;;Strong;;Weak;;Active;Passive;;;;Arousal;EMOT;;Vice;Ovrst;;;;;;;;;;;;;;;Work;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Compare;;;Solve;;;;Quan;;;;;;Time@;;Space;;;Rel;;;;You;;;;Negate;;IAV;DAV;SV;;;;;;;;;;;;;;;;;;;;;;;;;AffGain;;;;AffTot;;;;;;;;;;;;;;;;;;;SklOth;SklTOT;;;;;EndsLw;;PtLw;;;;PosAff;;;NotLw;TimeSpc;
I could go and draw something, to show you how bad I am lmao ;0;;Negativ;;Affil;Ngtv;;Strong;Power;;Submit;Active;;;;;;;;Vice;Ovrst;Undrst;;;;;;Exprsv;;;;;;;;Work;;SocRel;;;;;;;;;;;;;;;Object;;;;;ComnObj;;;ComForm;COM;;;;Try;Means;Persist;;;;;Vary;;;;;;;Fetch;Travel;;;;;;;;;EVAL;;;;Quality;Quan;;;;;;Time@;;;;;;;Self;;You;;;;;;IAV;DAV;SV;;;;;;;PowCon;PowCoop;;;;;PowOth;PowTot;;;;;;;;;RspOth;RspTot;;;;;;;;;;;;;;;;EnlGain;;;;EnlOth;EnlTot;;;;;;;TranLw;;EndsLw;;;;;NegAff;;;;;TimeSpc;FormLw
hahahahaha no no its okay lol;0;;;;;;Hostile;;;;;;;;;;;;;;;Undrst;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ComForm;COM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Quan;;;;;;;;;;;;;;;;;Yes;No;Negate;Intrj;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PosAff;;;NotLw;;FormLw
I would too but I don't have any because of how bad I am at drawing ;0;;Negativ;;;Ngtv;;;Power;Weak;;Active;Passive;;;;;;;Vice;Ovrst;Undrst;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Need;;;;;;;;;;;;;;;;;;;;;Causal;;;;;EVAL;Solve;;;Quality;Quan;;;;;;Time@;;;;;Rel;;Self;;;;;;Negate;;;;SV;;;;;;;;;;;;;;;RcEthic;;;;;RcTot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NegAff;;;;;TimeSpc;
I bet your not that bad lmao;0;;Negativ;;;Ngtv;;;;;;Active;;;;;;;;Vice;Ovrst;;;;Econ@;;ECON;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ComForm;COM;;;;Try;;;;;;;;;;;;;;;;;;;;;;;;EVAL;;;;;;;;;;;;;;;;;;Self;;You;;;;Negate;;IAV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NegAff;;;;NotLw;;FormLw
I'm not that good at drawing lol. Drawing is my downfall ;0;Positiv;Negativ;Pstv;;;;;;;;;;;Pain;;;;Virtue;;Ovrst;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Finish;;;;;;;;;;;;;;EVAL;;;;;;;;;;;Time@;;;;;;;Self;;;;;;Negate;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PosAff;SureLw;;NotLw;;
lmao you're probably better than I am;0;Positiv;;Pstv;;;;;;;;Active;;;;;;;Virtue;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Try;;;;;;;;;;;;;;;;;;;;;;Compare;;EVAL;;;;;;;;;;;Time@;;;;;;;Self;;;;;;;;IAV;;SV;;;;;;;;;;;;;;;RcEthic;;;;;RcTot;RspGain;;;RspTot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PosAff;;;;TimeSpc;
i am the reason why cristina is sexually frustrated everyone. she wants my stik dik ;1;;;;;;;Strong;;;;Active;;;;;;;;;Ovrst;;;;;;;;;;;;;;;;;;;;;Female;;;;;;;;;;;;;;;;;;;;COM;;;;;;;;;;;;;;;;;;;;;;;Causal;;;;;;Solve;Abs@;ABS;;;;;;;;Time@;;;;;;;Self;;;;;;;Intrj;IAV;;SV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;EnlGain;;EnlEnds;;EnlOth;EnlTot;;;;;;;;;;;;;;;;;;;TimeSpc;FormLw
swerve lmao;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
by stick if you mean my dick then yes:)))) are you saying you want to fuck me.:))) ;1;;Negativ;;;Ngtv;;Strong;;Weak;;Active;Passive;;;;;;;Vice;Ovrst;;;;;;;;;;;;;;;;;SocRel;;;;;;;;;;;;;;;Object;;;;;;NatObj;;ComForm;;;Need;;Try;Means;;;;NatrPro;;;;;;Stay;;Exert;;;;;Know;;;;;;EVAL;;;;;Quan;;;;;;Time@;;;POS;;;;Self;;You;;Yes;No;Negate;Intrj;IAV;DAV;SV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;EnlOth;EnlTot;;;;;;;TranLw;MeansLw;EndsLw;;;;;NegAff;;SureLw;If;NotLw;;
LMAO JENNA SHH YOUR DISTRACTING ME IM IN THE SHOWER;0;;Negativ;;;;;;;;;;;;;;;;;;Ovrst;;;;;;;;;;;;;;;;;;;;;;;;;PLACE;;;;;;Sky;;;;;;;;;;;;;;;;;;;NatrPro;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Space;;;;;Self;;You;;;;;;IAV;;;;IndAdj;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
want some of my sprite i mean vodka:)))))))))))))))) ;0;;Negativ;;;Ngtv;;Strong;;;;Active;Passive;;;;;;;Vice;Ovrst;Undrst;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ComForm;;;Need;;;Means;;;;;;;;;;;;;;;;;Know;;;;;;EVAL;;;;;Quan;;;;;;;;;POS;;;;Self;;;;Yes;No;Negate;;IAV;;SV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;EnlOth;EnlTot;;;;;;;TranLw;MeansLw;EndsLw;;;;;;;SureLw;;NotLw;;
turnin up jenna? lmao;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Space;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;TimeSpc;
What can you do that others can't do? ;0;;;;;;;Strong;;Weak;;Active;;;;;;;;;Ovrst;;;;;;;;;;;;;;;Work;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Solve;;;;;;;;;;;;;;;;;;;You;;;;Negate;Intrj;IAV;DAV;SV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;EndsLw;;;;;;;;;NotLw;;
also also also! I wanna thank emily for choosing out my outfit and introducing me to her mom and her dog XD and I want to thank her for understanding remember only 4;0;Positiv;;Pstv;Affil;;;Strong;Power;Weak;;Active;Passive;;;;;;;;;Undrst;;;;;ECON;;;;;;;;;;;SocRel;;;;Female;;;ANI;;;;;;;;Object;Tool;;;;;;;ComForm;COM;;Need;;;Means;;;;;;;;;;;;;;;;;;Causal;;;;;;Solve;;;;Quan;;;;;;;;Space;;;;;Self;;;;;;;Intrj;IAV;DAV;SV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;EnlOth;EnlTot;;;;;TrnGain;;TranLw;;EndsLw;;;;;;PosAff;;;;TimeSpc;FormLw
What the hell is wrong with that anon, you don't deserve this you didn't do anything, don't listen to whoever that is. ily ;0;Positiv;Negativ;Pstv;Affil;Ngtv;Hostile;Strong;;;;Active;Passive;;;;;;;Vice;Ovrst;;;;;;;;;;;;Relig;;;Work;;SocRel;;;;;;;;PLACE;Social;;;;;;;;;;;;;;ComForm;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Solve;;;;;;;;;;;;;;;;;;;You;;;No;Negate;Intrj;IAV;DAV;SV;;;;;;;;;;;;;;;RcEthic;RcRelig;;;;RcTot;;;;;;;;;;;;;;;;;;;;;;;;EnlOth;EnlTot;;;;;;;;;EndsLw;;PtLw;;;NegAff;;;;;;
ily <3 but idrc lol.;0;;;;;;;;;;;;;;;;;;;;;Undrst;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Cristina you don't fucking deserve this shit? you never did anything in the first fucking place? like what the fuck ;0;Positiv;;Pstv;Affil;;;Strong;;;;Active;Passive;;;;Arousal;EMOT;;;Ovrst;Undrst;;;;;;;;;;;;;;;;SocRel;;;;;;;;PLACE;;Region;;;;;;;;;;;;;;;;;;;;;;;NatrPro;Begin;Vary;;;;;;;Fetch;;;;;;;;;;;;;;;;NUMB;ORD;;FREQ;;Time@;;Space;POS;;Rel;;;;You;;;;Negate;Intrj;IAV;DAV;SV;;;;;;;;;;;;;;;RcEthic;;;;;RcTot;;;;;AffGain;;;;AffTot;;;;;;;;;;;;;;;;;;;;;;;TranLw;;;;;;;;PosAff;SureLw;;NotLw;TimeSpc;
I just honestly dont fucking care anymore they can say all they want..thank you;0;Positiv;;Pstv;Affil;;;Strong;Power;;;Active;;;;;Arousal;;Virtue;;Ovrst;Undrst;;;;;;;Legal;;;POLIT;;;;;;SocRel;;;;;;;;;;;;;;;;;;;;;;;ComForm;COM;Say;;;;Means;;;;;;;;;;;;;;;;;Know;;;;;;;Solve;;;;Quan;;;;FREQ;;Time@;;;;;;;Self;;You;;;;;;IAV;DAV;SV;;;;;;;;;;;;;PowOth;PowTot;RcEthic;;;;;RcTot;;;;;AffGain;;;AffOth;AffTot;;;;;;;;;;;EnlGain;;;;EnlOth;EnlTot;;;;;;;;;;;;;;;;SureLw;If;;TimeSpc;FormLw
gonna hack this fucking ip bitches lets go write something else i dare u :) ;1;Positiv;Negativ;Pstv;Affil;;;Strong;;Weak;Submit;Active;;;;;;;;Vice;Ovrst;Undrst;;;;;;Exprsv;;;;;;;;;;SocRel;;;;;;HU;;;;;;;;;;;;;;;;;ComForm;COM;;;;Try;Means;Persist;;;;;Vary;;;;;;;;Travel;;;Know;;;;;;;;;;;Quan;;;;;;;;;;;;;Self;;;;;;;;IAV;DAV;;;;;;;;;PowCoop;;;;;;PowTot;;;;;;;;;;;;;;;;;;;;;;;;;;EnlGain;;;;EnlOth;EnlTot;;;;;;;;;EndsLw;;;;;;;;;;;FormLw
jusr don't.;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Negate;;;;SV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Ha bitch u deserve this ;1;Positiv;;Pstv;Affil;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SocRel;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;IAV;;;;;;;;;;;;;;;;;RcEthic;;;;;RcTot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
I know. CAN YOU FUCKING LEAVE ME ALONE NOW. PLEASE? I DONT WANT TO FUCKING TALK ABOUT IT. STOP MAKING ME WORSE.;0;Positiv;Negativ;Pstv;Affil;Ngtv;Hostile;Strong;Power;Weak;Submit;Active;Passive;Pleasur;;;;;Virtue;Vice;Ovrst;Undrst;;;;;;;;;;;;;;Work;;SocRel;;;;;;;;;;;;;;;Object;;;;;;NatObj;;ComForm;COM;;Need;;;Means;;;;;;;;;Finish;Stay;;;;Travel;;;Know;;;;Compare;;EVAL;Solve;;;;Quan;;;;;;Time@;;Space;;;;;Self;;You;;;;;Intrj;IAV;DAV;SV;;;;PowLoss;;;;;;;;;PowOth;PowTot;;;;;;;;;RspOth;RspTot;;AffLoss;;;AffTot;;;;;;;;;;;EnlGain;;;;EnlOth;EnlTot;;;;;TrnGain;;TranLw;;EndsLw;;;;;NegAff;PosAff;SureLw;If;;TimeSpc;FormLw
are u too turnt tina omg ;0;;Negativ;;;Ngtv;;;;;;;;;;;;;;Vice;Ovrst;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;EVAL;;;;;Quan;;;;;;;;;;;;;;;;;;;;;;;SV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
What?;0;;;;;;;;;;;;;;;;;;;;Ovrst;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Intrj;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
anon needs to get out and fuck u okay. ;1;;Negativ;;;Ngtv;Hostile;Strong;;;;Active;;;;;;;;;;;;;;;;;;;;;;;;;;SocRel;;;;;;;;;;;;;;;;;;;;;;;;;;;;Try;;;Complet;;NatrPro;;;;;;;;;Fetch;Travel;;;;;Ought;;;;;;;;;;;;;;;;;Space;;;;;;;;;Yes;;;Intrj;IAV;DAV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;PosAff;;;;TimeSpc;
guess sooooooo .;0;;;;;;;;;;;Active;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Means;;;;;;;;;;;;;;;;;;;;;;;;Solve;;;;;;;;;;;;;;;;;;;;;;;;;IAV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;EnlOth;EnlTot;;;;;;;;;;;;;;;;;;;;
no its fuckign bullshit gtfo out rn.. ;0;;;;;;Hostile;;;;;;;;;;;;;;;Undrst;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ComForm;COM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Quan;;;;;;;;Space;;;;;;;;;;No;Negate;Intrj;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NotLw;TimeSpc;FormLw
its okay :3 I understand why they said that lol;0;Positiv;;Pstv;Affil;;;;;;;;;;;;Arousal;EMOT;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ComForm;;Say;;;;;;;;;;;;;;;;;;;;;;Causal;;;;;;Solve;;;;;;;;;;;;;;;;;Self;;;;Yes;;;Intrj;IAV;DAV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;EnlGain;;EnlEnds;;EnlOth;EnlTot;;;;;;;;;;;;;;;PosAff;;;;;FormLw
What song is stuck in your head? ;0;;;;;;;Strong;Power;;;Active;;;;;;;;Vice;Ovrst;;Academ;;;;;Exprsv;;;;;;Role;COLL;;;SocRel;;;;;;HU;;;;;;;;;Object;;;;;ComnObj;;BodyPt;ComForm;COM;;;;;;;;;;;;;;;;;;;Travel;;;;;;;;;;;;;;;;;;;;;;Space;;;;;;;You;;;;;Intrj;IAV;;;;;PowGain;;;;;;PowAuPt;;;;;PowTot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;TimeSpc;FormLw
I guess matts dick is stuck in my leggings XD;0;;;;;;;;;;;Active;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Means;;;;;;;;;;;;;;;;;;;;;;;;Solve;;;;;;;;;;;;Space;;;;;Self;;;;;;;;IAV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;EnlOth;EnlTot;;;;;;;;;;;;;;;;;;;;
and omg but at least he isnt lying xdxd ;0;;Negativ;;;Ngtv;Hostile;;;Weak;;Active;Passive;;;;;;;;Ovrst;Undrst;;;;;;;;;;;;;;;;;;;MALE;;;;;;;;;;;;;;;;;;;;ComForm;COM;;;;;;;;;;;;;;;Stay;;;;;;;;;;;Compare;;;;;;;Quan;;;;;;;;;;DIM;;;;;;;Yes;;Negate;Intrj;;DAV;SV;;;;;;;;;;;;;;;;;RcGain;;;RcTot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SureLw;;;;FormLw
he is lying;0;;Negativ;;;Ngtv;Hostile;;;;;Active;Passive;;;;;;;;;;;;;;;;;;;;;;;;;;;;MALE;;;;;;;;;;;;;;;;;;;;ComForm;COM;;;;;;;;;;;;;;;Stay;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;DAV;SV;;;;;;;;;;;;;;;;;RcGain;;;RcTot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;FormLw
ffs i want ducks, can we paint them weird colours together ;0;;Negativ;;;;;Strong;;;;Active;Passive;;;;;;;Vice;;;;;;;;Exprsv;;;;;;;;Work;;;;;;;;;;;;;;;;;Object;Tool;;;;ComnObj;;;;COM;;Need;;;Means;;;;;;;;;;;;;;;;;;;;;;Eval@;;;;;Quality;;;;;;;;;;;;Rel;;Self;Our;;;;;;;;DAV;SV;;IndAdj;;;;;;PowCoop;;;;;;PowTot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SklAsth;;SklOth;SklTOT;;;TranLw;;EndsLw;;;;;;;;;;;
omg yes!!!!! we can paint their nails too :D;0;;Negativ;;;Ngtv;;Strong;;;;Active;Passive;;;;;;;Vice;Ovrst;;;;;;;Exprsv;;;;;;;;Work;;;;;;;;;;;;;;;;;Object;Tool;;;;ComnObj;;;;COM;;;;;;;;;;;;;;;;;;;;;;;;;;;;EVAL;;;;Quality;Quan;;;;;;;;;;;;;;Our;;;Yes;;;Intrj;;DAV;SV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SklAsth;;SklOth;SklTOT;;;;;;;;;;;;SureLw;;;;
omg howcomes you have a duck ;0;;;;;;;;Power;Weak;;Active;Passive;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Need;;;;;;;;;;;;;;;;;;;;;;;;;;;Solve;;;;;;;;;;;;;;;Rel;;;;You;;;;;;;;SV;;;;;;;;;;;;;;;RcEthic;;;;;RcTot;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
my dad wanted baby chicks for eggs and they were selling baby ducks too so we got 2 of them :D :D;0;;Negativ;;Affil;Ngtv;;;;Weak;;;;;;;;;Virtue;Vice;Ovrst;;;;Econ@;;;;;;;;;Role;;;;;;Kin@;MALE;;Nonadlt;HU;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Causal;;;;;EVAL;;;;;Quan;;;;;;;;;;;;;Self;Our;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;AffPt;AffOth;AffTot;;;;;;;;;WlbPt;WlbTot;;;;;;;;;;;;;;;;;;;;;;;;;;
What does it mean when a girl smiles at a boy? ;0;;Negativ;;;Ngtv;;;;;;Active;;;;;;;;Vice;Ovrst;;;;;;;;;;;;;Role;;;;;;;MALE;Female;Nonadlt;HU;;;;;;;;;;;;;;;;;ComForm;;;;;;Means;;;;;;;;;;;;;;;;;Know;;;;;;EVAL;;;;;Quan;;;;;;Time@;;;POS;;;;;;;;Yes;No;Negate;Intrj;IAV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;WlbPhys;;;WlbTot;;;;;EnlOth;EnlTot;;;;;;;;MeansLw;;;PtLw;;;;;SureLw;;NotLw;TimeSpc;
that they want the dick;0;;;;;;;Strong;;;;;Passive;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Need;;;Means;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;SV;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;TranLw;;EndsLw;;;;;;;;;;;
